ivr_id,phone_number,ivr_result,vdn_aggregation,start_date,end_date,total_duration,customer_segment,ivr_language,steps_module,module_aggregation,document_type,document_identification,customer_phone,billing_account_id,masiva_lg,info_by_phone_lg,info_by_dni_lg,repeated_phone_24H,cause_recall_phone_24H
1670921011,GUwUjN0XA5hfPAvaKeNqOQ==,AGENT,TECH,13/12/2022 8:43:31,13/12/2022 8:44:12,41,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671105364,7zDbuBLa7VTqOwGcctyWrA==,AGENT,TECH,15/12/2022 11:56:05,15/12/2022 11:56:37,32,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671101874,k9X9rdh9SoP1Vzvah8t+Cg==,AGENT,TECH,15/12/2022 10:57:55,15/12/2022 10:58:21,26,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,k9X9rdh9SoP1Vzvah8t+Cg==,NULL,1,0,0,1,1
1671524558,97y/SH27LYvIAKPuJPcEHQ==,AGENT,TECH,20/12/2022 8:22:38,20/12/2022 8:23:19,41,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671177475,48kXFW8T7UYbgy5d4lfIRA==,AGENT,TECH,16/12/2022 7:57:55,16/12/2022 7:58:33,38,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670961658,jONWzFTEFakoKsO4xnTzDA==,AGENT,TECH,13/12/2022 20:00:58,13/12/2022 20:01:24,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,jONWzFTEFakoKsO4xnTzDA==,NULL,1,0,0,1,1
1670758656,A/H4yWepFJ+A0llbsrUaiQ==,AGENT,TECH,11/12/2022 11:37:36,11/12/2022 11:38:12,36,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671451929,j1tNrp6CvG2E/lHTrrZFCg==,AGENT,TECH,19/12/2022 12:12:10,19/12/2022 12:12:41,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,j1tNrp6CvG2E/lHTrrZFCg==,NULL,1,0,0,1,1
1671456058,IbcRw17tT5D5u1BHh6b7ww==,AGENT,TECH,19/12/2022 13:20:58,19/12/2022 13:21:37,39,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670763389,RRe8jxadyAlUXkcQDxRTMg==,AGENT,TECH,11/12/2022 12:56:30,11/12/2022 12:57:02,32,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,RRe8jxadyAlUXkcQDxRTMg==,NULL,1,0,0,1,1
1670959722,I1rtMQE6ItnqdJHmrLIG/w==,AGENT,TECH,13/12/2022 19:28:42,13/12/2022 19:29:15,33,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671020956,B1KXKfz+I/KaZy+AjjyBmQ==,AGENT,TECH,14/12/2022 12:29:17,14/12/2022 12:30:14,57,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671476027,Jf4OPdksAi48/q/4A7fdWg==,AGENT,TECH,19/12/2022 18:53:47,19/12/2022 18:54:42,55,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671444047,P2wia2uxJo0O1fgHBJz2rA==,AGENT,TECH,19/12/2022 10:00:48,19/12/2022 10:01:58,70,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670963940,gDcc9N1FhU8xt3Nhc01xgw==,AGENT,TECH,13/12/2022 20:39:01,13/12/2022 20:40:05,64,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671095700,2pxLa737VhxyDh4O9hjFOQ==,AGENT,TECH,15/12/2022 9:15:03,15/12/2022 9:16:23,80,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671439262,V9WUqqejiHudr165Eq/L3A==,AGENT,TECH,19/12/2022 8:41:03,19/12/2022 8:42:17,74,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670865029,5LAOOby1Gguzx+sDGvZi4w==,AGENT,TECH,12/12/2022 17:10:30,12/12/2022 17:11:41,71,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670929948,Xm870L3s74hesgPc0wT6TQ==,AGENT,TECH,13/12/2022 11:12:28,13/12/2022 11:13:35,67,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671013772,6PzK07+rLibZ+SqjcMZDdw==,AGENT,TECH,14/12/2022 10:29:32,14/12/2022 10:30:41,69,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671124163,h53iYmeUIR8WiNPUQYH1Tw==,AGENT,TECH,15/12/2022 17:09:24,15/12/2022 17:10:42,78,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670837657,45lOz0akzLqpH19Mbnk+LQ==,AGENT,TECH,12/12/2022 9:34:17,12/12/2022 9:35:11,54,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671026061,G1ZSd4IVdBrWrkyon9mBoA==,AGENT,TECH,14/12/2022 13:54:21,14/12/2022 13:55:22,61,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670837537,4FQdvjdfPamF8pB9nuYECA==,AGENT,TECH,12/12/2022 9:32:17,12/12/2022 9:33:11,54,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670845978,wRosrmCjzDaVNrYC62gBxQ==,AGENT,TECH,12/12/2022 11:52:59,12/12/2022 11:53:54,55,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,OPEN_QUESTION,AGENT,END",NULL,NULL,wRosrmCjzDaVNrYC62gBxQ==,NULL,1,0,0,1,1
1671197741,tc4VmInxF1FB1zQ0l0QUiw==,AGENT,TECH,16/12/2022 13:35:41,16/12/2022 13:36:33,52,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,OPEN_QUESTION,AGENT,END",NULL,NULL,tc4VmInxF1FB1zQ0l0QUiw==,NULL,1,0,0,1,1
1671048251,CAwaR1fGCit1zT1PvHE6Bw==,AGENT,TECH,14/12/2022 20:04:11,14/12/2022 20:04:43,32,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670930727,E+vutqG5oUxgsHAcOlSeAQ==,AGENT,TECH,13/12/2022 11:25:27,13/12/2022 11:25:54,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671471614,7DinIDtrO/3M/DcZbgIflg==,AGENT,TECH,19/12/2022 17:40:14,19/12/2022 17:40:42,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670867339,fpbbe+yZAA0F9BJh6XheKw==,AGENT,TECH,12/12/2022 17:48:59,12/12/2022 17:49:35,36,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,fpbbe+yZAA0F9BJh6XheKw==,NULL,1,0,0,1,1
1671272131,U94dzmIUZPommTQiDNjFVw==,AGENT,TECH,17/12/2022 10:15:31,17/12/2022 10:16:09,38,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,U94dzmIUZPommTQiDNjFVw==,NULL,1,0,0,1,1
1671206412,DPgBsTsOJdQPWEx8cw3Dug==,AGENT,TECH,16/12/2022 16:00:12,16/12/2022 16:00:50,38,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671271843,t29cu7Kzr3Zs86EBoFW73Q==,AGENT,TECH,17/12/2022 10:10:44,17/12/2022 10:11:22,38,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,t29cu7Kzr3Zs86EBoFW73Q==,NULL,1,0,0,1,1
1671181242,pRSAHribVEP5JK6RMf+WDA==,AGENT,TECH,16/12/2022 9:00:42,16/12/2022 9:01:09,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,pRSAHribVEP5JK6RMf+WDA==,NULL,1,0,0,1,1
1671536138,WS/t+hG4QcL99Y6b+hkVTQ==,AGENT,TECH,20/12/2022 11:35:38,20/12/2022 11:36:04,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,WS/t+hG4QcL99Y6b+hkVTQ==,NULL,1,0,0,1,1
1671391080,3WiKDknC6LbhB4iywCVmfQ==,AGENT,TECH,18/12/2022 19:18:01,18/12/2022 19:18:27,26,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670862793,pW5Av+Mf3DqpcG5kzUz9yg==,AGENT,TECH,12/12/2022 16:33:13,12/12/2022 16:33:53,40,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,pW5Av+Mf3DqpcG5kzUz9yg==,NULL,1,0,0,1,1
1671037723,WN0JGrleBsfb70G3N8tl8w==,AGENT,TECH,14/12/2022 17:08:43,14/12/2022 17:09:08,25,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,WN0JGrleBsfb70G3N8tl8w==,NULL,1,0,0,1,1
1671206266,Vh3O1azGjgLlWkfdy+940g==,AGENT,TECH,16/12/2022 15:57:47,16/12/2022 15:58:14,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,Vh3O1azGjgLlWkfdy+940g==,NULL,1,0,0,1,1
1671236804,gEmsCkqlidOwHS1hXM3IGg==,AGENT,TECH,17/12/2022 0:26:44,17/12/2022 0:27:14,30,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,gEmsCkqlidOwHS1hXM3IGg==,NULL,1,0,0,1,1
1671175555,f6srkC2VUSO+bYuNd+tmPA==,AGENT,TECH,16/12/2022 7:25:56,16/12/2022 7:26:24,28,B2C,ENG,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,f6srkC2VUSO+bYuNd+tmPA==,NULL,1,0,0,1,1
1671105272,bJ9wRPxhTmqJu7mX9BQlBQ==,AGENT,TECH,15/12/2022 11:54:33,15/12/2022 11:54:57,24,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,bJ9wRPxhTmqJu7mX9BQlBQ==,NULL,1,0,0,1,1
1670856456,9NZ+nRdgVrFGrePZbjOtuA==,AGENT,TECH,12/12/2022 14:47:37,12/12/2022 14:48:05,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671563366,gPSOiVavbols0SnkrlUnzw==,AGENT,TECH,20/12/2022 19:09:26,20/12/2022 19:09:57,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,gPSOiVavbols0SnkrlUnzw==,NULL,1,0,0,1,1
1671542069,uOJupusGpq7aDY1QYMBc2Q==,AGENT,TECH,20/12/2022 13:14:30,20/12/2022 13:15:01,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,uOJupusGpq7aDY1QYMBc2Q==,NULL,1,0,0,1,1
1671393442,kHOrng9JVfDbeb2p5Lpy7Q==,AGENT,TECH,18/12/2022 19:57:23,18/12/2022 19:57:50,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,kHOrng9JVfDbeb2p5Lpy7Q==,NULL,1,0,0,1,1
1671032150,Sfx3hkwJvrPYELzTLNLL1A==,AGENT,TECH,14/12/2022 15:35:50,14/12/2022 15:36:23,33,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,Sfx3hkwJvrPYELzTLNLL1A==,NULL,1,0,0,1,1
1671457629,LuO4Wkqr/DeSCr2joKGJUA==,AGENT,TECH,19/12/2022 13:47:09,19/12/2022 13:47:45,36,B2B,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671130473,TUFGhwLyAUT/t1Hzl3vlLw==,AGENT,TECH,15/12/2022 18:54:34,15/12/2022 18:55:10,36,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,TUFGhwLyAUT/t1Hzl3vlLw==,NULL,1,0,0,1,1
1670921107,YBHjymeKlK3fC2nCjOamNw==,AGENT,TECH,13/12/2022 8:45:07,13/12/2022 8:45:47,40,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,YBHjymeKlK3fC2nCjOamNw==,NULL,1,0,0,1,1
1671381799,G/44s4Z4Hq+yF1PBlkS+dg==,AGENT,TECH,18/12/2022 16:43:20,18/12/2022 16:43:45,25,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670866497,Uzm9wYSvUPDb1ElV2oeSPw==,AGENT,TECH,12/12/2022 17:34:57,12/12/2022 17:35:35,38,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,Uzm9wYSvUPDb1ElV2oeSPw==,NULL,1,0,0,1,1
1671020541,rwkDc1Vb05Z/banwtZoYyg==,AGENT,TECH,14/12/2022 12:22:21,14/12/2022 12:22:47,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,rwkDc1Vb05Z/banwtZoYyg==,NULL,1,0,0,1,1
1671548204,kZUe8fgGzQxgVa/dhsNeuA==,AGENT,TECH,20/12/2022 14:56:44,20/12/2022 14:57:12,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,kZUe8fgGzQxgVa/dhsNeuA==,NULL,1,0,0,1,1
1671130431,qwI8YsF3FUs1C29UYggzAg==,AGENT,TECH,15/12/2022 18:53:52,15/12/2022 18:54:20,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,qwI8YsF3FUs1C29UYggzAg==,NULL,1,0,0,1,1
1671461839,Fp3+xqv2G8w0tyf5E7a3OA==,AGENT,TECH,19/12/2022 14:57:19,19/12/2022 14:57:44,25,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671531069,CrJPFK4JHoDXRZrf+me0nA==,AGENT,TECH,20/12/2022 10:11:09,20/12/2022 10:11:42,33,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671105559,mZiDJVu1dnaoGYR19BeDTw==,AGENT,TECH,15/12/2022 11:59:19,15/12/2022 11:59:43,24,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,mZiDJVu1dnaoGYR19BeDTw==,NULL,1,0,0,1,1
1670857158,7HQG1xRgn/e64sHefdcsiQ==,AGENT,TECH,12/12/2022 14:59:18,12/12/2022 14:59:45,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671524503,NBs2FD2/BM1+DObmYvRhVw==,AGENT,TECH,20/12/2022 8:21:44,20/12/2022 8:22:12,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670925854,1CKufFJhRq5QAN++O4yPjA==,AGENT,TECH,13/12/2022 10:04:14,13/12/2022 10:04:48,34,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671552630,O46RglAR4qNpRxwTQw0LCw==,AGENT,TECH,20/12/2022 16:10:30,20/12/2022 16:10:53,23,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,O46RglAR4qNpRxwTQw0LCw==,NULL,1,0,0,1,1
1670844950,YYl9K7/A1DK5DnPYBX3VEw==,AGENT,TECH,12/12/2022 11:35:51,12/12/2022 11:36:18,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,YYl9K7/A1DK5DnPYBX3VEw==,NULL,1,0,0,1,1
1670774806,D3lwV/cHA2Gsd7pG2M+eRA==,AGENT,TECH,11/12/2022 16:06:46,11/12/2022 16:07:17,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671012909,Q3OS0xyRLh/+fa7n7UTScA==,AGENT,TECH,14/12/2022 10:15:10,14/12/2022 10:16:30,80,B2B,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671298442,LbyGgRcCOFk6dCD/ufTxOw==,AGENT,TECH,17/12/2022 17:34:03,17/12/2022 17:34:28,25,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671486411,P3KX6TM0+H3thsfRpiOL9A==,AGENT,TECH,19/12/2022 21:46:51,19/12/2022 21:47:50,59,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671018766,a9F4igGHfjGNcS7Sm0b05A==,AGENT,TECH,14/12/2022 11:52:47,14/12/2022 11:54:06,79,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670943697,mRsJKJcjVPcukE2E4mGC2A==,AGENT,TECH,13/12/2022 15:01:37,13/12/2022 15:02:51,74,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671470333,BGMI92dTrzmKGmSKFwKSfA==,AGENT,TECH,19/12/2022 17:18:53,19/12/2022 17:19:54,61,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671475563,PnPK8z6XtBMy1EVHTO6g0g==,AGENT,TECH,19/12/2022 18:46:04,19/12/2022 18:47:11,67,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670955980,DaHUY7OBVv4YRaTEgtK39g==,AGENT,TECH,13/12/2022 18:26:21,13/12/2022 18:27:20,59,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671007276,cdnHSXu/n33uzJVmIiD68A==,AGENT,TECH,14/12/2022 8:41:18,14/12/2022 8:42:28,70,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671451152,wM/4xQ5qmF87FOPeZSw8Bw==,AGENT,TECH,19/12/2022 11:59:13,19/12/2022 11:59:52,39,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,wM/4xQ5qmF87FOPeZSw8Bw==,NULL,1,0,0,1,1
1671025085,es11KHbrWH8tFSTjNlKiQQ==,AGENT,TECH,14/12/2022 13:38:05,14/12/2022 13:38:45,40,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,es11KHbrWH8tFSTjNlKiQQ==,NULL,1,0,0,1,1
1671097902,mfUefhQtu4JzUDCmsfXgWA==,AGENT,TECH,15/12/2022 9:51:43,15/12/2022 9:52:14,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,mfUefhQtu4JzUDCmsfXgWA==,NULL,1,0,0,1,1
1671198003,LXU9WoVnW1t1SleC8RoE5g==,AGENT,TECH,16/12/2022 13:40:03,16/12/2022 13:40:29,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671127156,npNaLpmgB4RR9w98aTnbjw==,AGENT,TECH,15/12/2022 17:59:17,15/12/2022 17:59:45,28,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,npNaLpmgB4RR9w98aTnbjw==,NULL,1,0,0,1,1
1671117702,EYMGTx7jXidTSXqAy27LRg==,AGENT,TECH,15/12/2022 15:21:43,15/12/2022 15:22:22,39,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670840584,p4XVOywH+MU/iuMqxWlNFg==,AGENT,TECH,12/12/2022 10:23:04,12/12/2022 10:23:32,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,p4XVOywH+MU/iuMqxWlNFg==,NULL,1,0,0,1,1
1671456247,8Ee2S2jgGgwOBHoWyslKyA==,AGENT,TECH,19/12/2022 13:24:08,19/12/2022 13:24:44,36,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670957103,p3td976uKSux+HYbiALdEw==,AGENT,TECH,13/12/2022 18:45:04,13/12/2022 18:45:50,46,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671039579,WPzotex8dy69cLgALBLnig==,AGENT,TECH,14/12/2022 17:39:40,14/12/2022 17:40:36,56,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671566943,8gjrA8Y25Axw8aaZX4s7Zg==,AGENT,TECH,20/12/2022 20:09:04,20/12/2022 20:09:32,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670787853,BIEnOY9OZ/FanRrb619WWw==,AGENT,TECH,11/12/2022 19:44:13,11/12/2022 19:44:56,43,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
